station,time,item,value,unit
大城站,20,乙烷,0.66,ppb
大城站,20,乙烯,0.54,ppb
大城站,20,丙烷,0.84,ppb
大城站,20,丙烯,0.15,ppb
大城站,20,異丁烷,0.2,ppb
大城站,20,正丁烷,0.45,ppb
大城站,20,乙炔,1.97,ppb
大城站,20,反2-丁烯,0,ppb
大城站,20,1-丁烯,0.1,ppb
大城站,20,順2-丁烯,0,ppb
大城站,20,環戊烷,0,ppb
大城站,20,異戊烷,0.23,ppb
大城站,20,正戊烷,0.13,ppb
大城站,20,反2-戊烯,0,ppb
大城站,20,1-戊烯,0,ppb
大城站,20,順2-戊烯,0,ppb
大城站,20,"2,2-二甲基丁烷",0,ppb
大城站,20,"2,3-二甲基丁烷",0.04,ppb
大城站,20,2-甲基戊烷,0.04,ppb
大城站,20,3-甲基戊烷,0,ppb
大城站,20,異戊二烯,0.06,ppb
大城站,20,正己烷,0.03,ppb
大城站,20,甲基環戊烷,0.04,ppb
大城站,20,"2,4-二甲基戊烷",0.02,ppb
大城站,20,苯,0.12,ppb
大城站,20,環己烷,0,ppb
大城站,20,2-甲基己烷,0.04,ppb
大城站,20,"2,3-二甲基戊烷",0,ppb
大城站,20,3-甲基己烷,0.06,ppb
大城站,20,"2,2,4-三甲基戊烷",0.05,ppb
大城站,20,正庚烷,0.04,ppb
大城站,20,甲基環己烷,0,ppb
大城站,20,"2,3,4-三甲基戊烷",0,ppb
大城站,20,甲苯,0.84,ppb
大城站,20,2-甲基庚烷,0,ppb
大城站,20,3-甲基庚烷,0,ppb
大城站,20,正辛烷,0,ppb
大城站,20,乙苯,0.29,ppb
大城站,20,"間,對二甲苯",1.02,ppb
大城站,20,苯乙烯,0,ppb
大城站,20,鄰二甲苯,0.34,ppb
大城站,20,正壬烷,0,ppb
大城站,20,異丙基苯,0,ppb
大城站,20,正丙基苯,0,ppb
大城站,20,間-乙基甲苯,0,ppb
大城站,20,對-乙基甲苯,0.02,ppb
大城站,20,"1,3,5-三甲基苯",0,ppb
大城站,20,鄰-乙基甲苯,0,ppb
大城站,20,"1,2,4-三甲基苯",0.05,ppb
大城站,20,葵烷,0,ppb
大城站,20,"1,2,3-三甲基苯",0,ppb
大城站,20,間-二乙基苯,0.01,ppb
大城站,20,對-二乙基苯,0,ppbv
大城站,20,正十一烷,0.01,ppbv
東石站,20,乙烷,0.86,ppb
東石站,20,乙烯,0.37,ppb
東石站,20,丙烷,0.74,ppb
東石站,20,丙烯,0.2,ppb
東石站,20,異丁烷,0.36,ppb
東石站,20,正丁烷,0.59,ppb
東石站,20,乙炔,0.3,ppb
東石站,20,反2-丁烯,0,ppb
東石站,20,1-丁烯,0.1,ppb
東石站,20,順2-丁烯,0,ppb
東石站,20,環戊烷,0,ppb
東石站,20,異戊烷,0.21,ppb
東石站,20,正戊烷,0.09,ppb
東石站,20,反2-戊烯,0,ppb
東石站,20,1-戊烯,0,ppb
東石站,20,順2-戊烯,0,ppb
東石站,20,"2,2-二甲基丁烷",0,ppb
東石站,20,"2,3-二甲基丁烷",0,ppb
東石站,20,2-甲基戊烷,0,ppb
東石站,20,3-甲基戊烷,0,ppb
東石站,20,異戊二烯,0,ppb
